CustomerID,Age,Gender,Category,ItemPurchased, Amount ,Season,PaymentMethod,ItemRating,DiscountApplied(%),PreviousPurchases,Age group
917,24,Female,Womens Clothing,Top, $145.27 ,Summer,Card,4.7,20,10,20-35
918,22,Male,Footwear,Sandals, $140.13 ,Spring,Card,4.4,16,3,20-35
919,43,Male,Footwear,Sneakers, $192.45 ,Autumn,Card,3.3,7,1,36-50
920,21,Male,Electronics,Headphones," $2,391.56 ",Spring,Card,3.7,24,7,20-35
921,58,Female,Home,Curtains, $246.33 ,Winter,Card,3.9,12,6,51-70
922,57,Male,Sports,Dumbbells, $39.18 ,Summer,Cash on Delivery,3.4,23,9,51-70
923,25,Female,Beauty,Skincare Kit, $21.93 ,Autumn,Cash on Delivery,4.5,18,4,20-35
924,35,Male,Mens Clothing,T-Shirt, $35.65 ,Autumn,Card,4.5,13,4,20-35
925,23,Male,Mens Clothing,Jacket, $174.44 ,Summer,Card,2.9,14,7,20-35
926,23,Female,Accessories,Wallet, $130.70 ,Spring,Card,3.2,19,7,20-35
927,31,Male,Sports,Football, $231.91 ,Winter,Card,4.4,21,8,20-35
928,33,Female,Accessories,Wallet, $130.37 ,Autumn,Card,3.3,6,3,20-35
929,45,Female,Womens Clothing,Top, $185.70 ,Autumn,Card,2.8,8,4,36-50
930,59,Male,Groceries,Snacks, $8.70 ,Autumn,Cash on Delivery,3.5,32,11,51-70
931,43,Male,Electronics,Laptop," $2,197.99 ",Summer,Card,4.1,10,5,36-50
932,27,Male,Sports,Yoga Mat, $113.14 ,Summer,Card,4.4,10,5,20-35
933,53,Male,Footwear,Formal Shoes, $223.47 ,Autumn,Card,3.4,8,4,51-70
934,60,Male,Sports,Football, $203.10 ,Autumn,Card,3.9,10,5,51-70
935,42,Male,Mens Clothing,Jeans, $85.93 ,Winter,Card,2.6,22,6,36-50
936,43,Male,Electronics,Headphones, $622.06 ,Autumn,Card,3.5,20,5,36-50
937,62,Male,Home,Kitchen Set, $136.93 ,Autumn,Card,2,12,6,51-70
938,52,Female,Home,Curtains, $287.12 ,Spring,Card,4.2,28,9,51-70
939,70,Male,Footwear,Sandals, $223.82 ,Summer,Card,5,9,2,51-70
940,69,Female,Groceries,Beverages, $52.06 ,Spring,Card,4.7,20,5,51-70
941,38,Male,Home,Lamp, $230.54 ,Spring,Card,4.2,16,8,36-50
942,64,Female,Accessories,Wallet, $146.23 ,Summer,Card,4,14,7,51-70
943,43,Female,Womens Clothing,Jeans, $84.02 ,Spring,Cash on Delivery,4,8,4,36-50
944,40,Male,Electronics,Laptop, $570.66 ,Winter,Card,3.7,7,1,36-50
945,59,Male,Footwear,Sandals, $208.68 ,Winter,Card,2.9,22,6,51-70
946,55,Male,Mens Clothing,Shirt, $105.92 ,Spring,Card,4,14,2,51-70
947,67,Male,Electronics,Smart Watch, $594.99 ,Winter,Card,4.7,15,5,51-70
948,48,Male,Sports,Football, $122.60 ,Spring,Card,3.6,14,7,36-50
949,62,Female,Beauty,Skincare Kit, $105.62 ,Winter,Card,3.6,29,12,51-70
950,57,Female,Home,Curtains, $57.08 ,Winter,Cash on Delivery,3.9,10,5,51-70
951,44,Male,Home,Lamp, $157.74 ,Winter,Card,3.3,17,6,36-50
952,25,Male,Groceries,Snacks, $77.76 ,Summer,Card,4.3,27,11,20-35
953,48,Female,Home,Curtains, $243.65 ,Autumn,Card,4.8,15,5,36-50
954,28,Male,Sports,Dumbbells, $73.60 ,Spring,Card,3.3,14,7,20-35
955,51,Female,Footwear,Formal Shoes, $187.41 ,Spring,Card,4.4,20,5,51-70
956,46,Female,Footwear,Sneakers, $191.13 ,Spring,Card,3.9,12,6,36-50
957,24,Male,Electronics,Smart Watch," $2,923.37 ",Winter,Card,3.5,15,5,20-35
958,66,Female,Groceries,Snacks, $56.64 ,Summer,Cash on Delivery,4,18,9,51-70
959,47,Male,Groceries,Cooking Oil, $54.21 ,Summer,Cash on Delivery,3.7,15,5,36-50
960,60,Female,Accessories,Handbag, $117.39 ,Summer,Card,2.9,10,5,51-70
961,40,Female,Footwear,Sneakers, $197.69 ,Winter,Card,1.8,20,5,36-50
962,47,Male,Sports,Football, $178.62 ,Winter,Card,3.3,16,8,36-50
963,54,Male,Mens Clothing,Jeans, $199.78 ,Autumn,Card,3,2,1,51-70
964,31,Male,Sports,Yoga Mat, $243.71 ,Winter,Card,3.8,4,2,20-35
965,37,Male,Electronics,Laptop," $2,839.22 ",Summer,Card,3.9,16,8,36-50
966,55,Female,Footwear,Formal Shoes, $103.82 ,Autumn,Card,4.5,16,3,51-70
967,60,Female,Accessories,Handbag, $131.19 ,Autumn,Card,3.8,6,3,51-70
968,52,Male,Mens Clothing,Jacket, $194.91 ,Summer,Card,4.9,23,9,51-70
969,48,Male,Footwear,Formal Shoes, $113.38 ,Spring,Card,2.6,11,3,36-50
970,55,Female,Footwear,Formal Shoes, $122.62 ,Spring,Card,2.7,13,4,51-70
971,39,Female,Beauty,Skincare Kit, $126.77 ,Spring,Card,3.7,24,7,36-50
972,56,Male,Footwear,Sandals, $247.66 ,Winter,Card,4.5,22,6,51-70
973,55,Male,Sports,Dumbbells, $245.63 ,Winter,Card,4,15,5,51-70
974,59,Male,Sports,Football, $42.70 ,Winter,Card,2.9,8,4,51-70
975,32,Female,Sports,Football, $143.21 ,Winter,Card,3.4,22,6,20-35
976,20,Male,Mens Clothing,T-Shirt, $182.98 ,Autumn,Card,4.5,20,5,20-35
977,50,Male,Electronics,Laptop," $1,854.10 ",Autumn,Card,4.2,12,6,36-50
978,32,Male,Footwear,Formal Shoes, $122.08 ,Autumn,Card,3.4,18,4,20-35
979,52,Female,Accessories,Wallet, $81.60 ,Autumn,Card,4.3,22,6,51-70
980,20,Female,Footwear,Sneakers, $191.41 ,Winter,Card,3.6,15,5,20-35
981,24,Male,Sports,Yoga Mat, $31.49 ,Winter,Card,3.5,16,3,20-35
982,28,Female,Footwear,Sneakers, $50.93 ,Autumn,Cash on Delivery,4.3,11,3,20-35
983,52,Female,Accessories,Sunglasses, $167.87 ,Winter,Card,3.5,26,8,51-70
984,50,Male,Footwear,Formal Shoes, $119.80 ,Autumn,Card,4.7,22,6,36-50
985,34,Male,Mens Clothing,Jacket, $93.54 ,Spring,Cash on Delivery,3.4,16,8,20-35
986,47,Male,Sports,Dumbbells, $194.21 ,Autumn,Card,3.5,16,3,36-50
987,46,Male,Sports,Yoga Mat, $96.22 ,Autumn,Cash on Delivery,3.1,20,5,36-50
988,60,Male,Electronics,Headphones, $802.10 ,Autumn,Card,4.1,16,3,51-70
989,42,Female,Womens Clothing,Jeans, $126.92 ,Spring,Card,3.6,16,3,36-50
990,68,Male,Mens Clothing,T-Shirt, $46.11 ,Winter,Card,5,12,1,51-70
991,66,Male,Sports,Football, $172.75 ,Autumn,Card,4.2,20,5,51-70
992,43,Male,Electronics,Headphones," $1,247.66 ",Spring,Card,2.5,15,5,36-50
993,61,Male,Footwear,Sneakers, $70.46 ,Summer,Card,4.6,4,2,51-70
994,33,Male,Sports,Yoga Mat, $90.86 ,Autumn,Card,4,16,8,20-35
995,36,Male,Mens Clothing,T-Shirt, $56.95 ,Winter,Card,3.9,12,6,36-50
996,65,Male,Mens Clothing,Jacket, $100.40 ,Autumn,Card,3.8,17,6,51-70
997,42,Female,Home,Lamp, $142.73 ,Autumn,Card,4.1,15,5,36-50
998,34,Male,Electronics,Laptop," $2,857.91 ",Summer,Card,3.5,8,4,20-35
999,62,Male,Mens Clothing,Jacket, $79.55 ,Summer,Card,3.9,12,6,51-70
1000,46,Female,Groceries,Rice Pack, $17.85 ,Winter,Cash on Delivery,5,26,8,36-50
1001,21,Male,Home,Lamp, $113.93 ,Autumn,Card,3.7,19,7,20-35
1002,29,Male,Footwear,Formal Shoes, $48.18 ,Summer,Card,4.9,34,12,20-35
1003,57,Female,Accessories,Handbag, $54.15 ,Autumn,Cash on Delivery,2.6,26,8,51-70
1004,41,Female,Womens Clothing,Jeans, $58.88 ,Summer,Cash on Delivery,4,11,3,36-50
1005,63,Male,Mens Clothing,T-Shirt, $127.76 ,Summer,Card,3.2,4,2,51-70
1006,45,Male,Mens Clothing,Jacket, $88.21 ,Autumn,Cash on Delivery,2.2,2,1,36-50
1007,65,Female,Womens Clothing,Skirt, $154.20 ,Summer,Card,3.8,16,8,51-70
1008,53,Male,Mens Clothing,Jacket, $186.55 ,Autumn,Card,3.7,16,3,51-70
1009,63,Male,Footwear,Formal Shoes, $55.74 ,Spring,Cash on Delivery,4.8,22,6,51-70
1010,41,Female,Beauty,Makeup Set, $149.31 ,Winter,Card,4,8,4,36-50
1011,65,Male,Mens Clothing,Jacket, $71.91 ,Winter,Cash on Delivery,3.5,19,7,51-70
1012,20,Female,Beauty,Skincare Kit, $25.51 ,Spring,Card,3.6,30,10,20-35
1013,57,Female,Beauty,Makeup Set, $140.00 ,Autumn,Card,3.5,20,5,51-70
1014,45,Male,Groceries,Cooking Oil, $22.48 ,Autumn,Card,4.2,8,4,36-50
1015,69,Female,Accessories,Wallet, $63.27 ,Autumn,Cash on Delivery,2.9,12,6,51-70
1016,32,Male,Groceries,Rice Pack, $79.82 ,Autumn,Card,3.5,14,2,20-35
1017,69,Female,Beauty,Perfume, $68.75 ,Spring,Card,3.8,8,4,51-70
1018,43,Male,Electronics,Smart Watch," $1,327.27 ",Summer,Card,2.7,13,4,36-50
1019,28,Male,Sports,Yoga Mat, $220.03 ,Summer,Card,3.2,10,5,20-35
1020,53,Female,Sports,Football, $233.03 ,Spring,Card,3.7,18,4,51-70
1021,25,Female,Accessories,Handbag, $106.02 ,Summer,Card,4.8,13,4,20-35
1022,30,Male,Sports,Football, $74.36 ,Winter,Card,5,15,5,20-35
1023,59,Female,Beauty,Skincare Kit, $28.72 ,Summer,Cash on Delivery,4.5,12,6,51-70
1024,53,Male,Electronics,Laptop, $512.00 ,Winter,Card,4,18,9,51-70
1025,60,Female,Womens Clothing,Top, $108.63 ,Autumn,Card,3.5,28,9,51-70
1026,25,Male,Mens Clothing,Jeans, $34.19 ,Winter,Cash on Delivery,3.1,19,7,20-35
1027,21,Female,Accessories,Wallet, $121.23 ,Spring,Card,2.9,16,3,20-35
1028,31,Male,Home,Curtains, $39.87 ,Autumn,Cash on Delivery,3.1,14,7,20-35
1029,65,Female,Womens Clothing,Jeans, $194.79 ,Winter,Card,4.1,15,5,51-70
1030,45,Female,Womens Clothing,Dress, $192.67 ,Spring,Card,4.3,20,5,36-50
1031,33,Female,Footwear,Sneakers, $119.68 ,Autumn,Card,2.5,19,7,20-35
1032,40,Female,Groceries,Cooking Oil, $12.42 ,Spring,Card,4,20,5,36-50
1033,55,Female,Sports,Dumbbells, $91.60 ,Summer,Cash on Delivery,3.7,17,6,51-70
1034,28,Female,Groceries,Beverages, $78.81 ,Summer,Card,4.1,15,5,20-35
1035,36,Male,Home,Lamp, $299.29 ,Spring,Card,4.6,10,5,36-50
1036,59,Female,Beauty,Makeup Set, $52.13 ,Winter,Card,4.4,14,2,51-70
1037,42,Female,Accessories,Handbag, $73.71 ,Autumn,Card,2.8,8,4,36-50
1038,21,Female,Accessories,Wallet, $108.59 ,Winter,Card,4.3,26,8,20-35
1039,63,Male,Electronics,Headphones," $2,738.93 ",Summer,Card,4,12,6,51-70
1040,32,Female,Accessories,Sunglasses, $159.16 ,Summer,Card,4.1,10,5,20-35
1041,32,Female,Womens Clothing,Top, $193.19 ,Spring,Card,4.9,26,8,20-35
1042,45,Male,Footwear,Sandals, $143.72 ,Summer,Card,2.6,20,5,36-50
1043,24,Female,Womens Clothing,Dress, $141.82 ,Winter,Card,3.8,10,5,20-35
1044,44,Female,Womens Clothing,Top, $177.01 ,Spring,Card,1.9,7,1,36-50
1045,33,Male,Sports,Yoga Mat, $144.52 ,Autumn,Card,4.6,10,5,20-35
1046,40,Male,Mens Clothing,T-Shirt, $141.59 ,Spring,Card,3.3,4,2,36-50
1047,53,Female,Womens Clothing,Skirt, $130.75 ,Summer,Card,3.9,15,5,51-70
1048,55,Male,Footwear,Sandals, $57.48 ,Summer,Card,4.1,15,5,51-70
1049,40,Female,Womens Clothing,Dress, $75.56 ,Winter,Cash on Delivery,4.1,10,5,36-50
1050,34,Female,Accessories,Handbag, $50.23 ,Spring,Cash on Delivery,2.2,6,3,20-35
1051,45,Female,Accessories,Handbag, $56.28 ,Summer,Cash on Delivery,4.5,18,4,36-50
1052,31,Male,Home,Curtains, $211.48 ,Spring,Card,2.8,9,2,20-35
1053,37,Female,Home,Lamp, $75.82 ,Winter,Card,4.3,12,1,36-50
1054,60,Female,Accessories,Sunglasses, $58.95 ,Winter,Cash on Delivery,3.5,6,3,51-70
1055,38,Male,Electronics,Headphones," $1,948.69 ",Summer,Card,2.9,16,8,36-50
1056,60,Male,Sports,Yoga Mat, $221.58 ,Summer,Card,3.2,10,5,51-70
1057,40,Male,Sports,Football, $194.16 ,Winter,Card,3.9,21,8,36-50
1058,33,Female,Footwear,Sneakers, $40.30 ,Winter,Card,2.5,22,6,20-35
1059,64,Female,Womens Clothing,Top, $178.98 ,Autumn,Card,3.2,20,5,51-70
1060,64,Female,Womens Clothing,Top, $190.01 ,Spring,Card,4.1,18,9,51-70
1061,66,Female,Womens Clothing,Skirt, $114.31 ,Autumn,Card,5,8,4,51-70
1062,21,Male,Mens Clothing,Shirt, $114.03 ,Autumn,Card,2.6,12,1,20-35
1063,49,Male,Footwear,Formal Shoes, $106.57 ,Autumn,Card,3.2,8,4,36-50
1064,40,Female,Beauty,Makeup Set, $44.46 ,Summer,Card,3.5,22,6,36-50
1065,49,Female,Womens Clothing,Skirt, $43.75 ,Spring,Card,3.8,22,6,36-50
1066,20,Male,Sports,Yoga Mat, $98.82 ,Winter,Card,3.5,16,3,20-35
1067,53,Male,Mens Clothing,Jeans, $176.35 ,Autumn,Card,4,6,3,51-70
1068,20,Male,Electronics,Laptop, $768.38 ,Autumn,Card,4.3,15,5,20-35
1069,58,Male,Electronics,Laptop," $2,823.73 ",Spring,Card,4.5,20,5,51-70
1070,53,Male,Sports,Yoga Mat, $33.24 ,Autumn,Cash on Delivery,4.1,22,6,51-70
1071,38,Female,Accessories,Wallet, $150.79 ,Autumn,Card,2.7,10,5,36-50
1072,65,Male,Sports,Yoga Mat, $208.78 ,Autumn,Card,4.3,20,5,51-70
1073,22,Female,Accessories,Handbag, $80.50 ,Summer,Card,4,16,3,20-35
1074,60,Male,Sports,Dumbbells, $139.64 ,Autumn,Card,4,26,8,51-70
1075,32,Female,Beauty,Skincare Kit, $105.08 ,Spring,Card,3,13,4,20-35
1076,47,Male,Groceries,Cooking Oil, $73.92 ,Spring,Cash on Delivery,3.5,9,2,36-50
1077,48,Male,Electronics,Smart Watch," $2,738.51 ",Summer,Card,3.5,11,3,36-50
1078,69,Male,Electronics,Smart Watch," $1,627.36 ",Spring,Card,3.5,18,4,51-70
1079,64,Male,Groceries,Snacks, $44.35 ,Spring,Cash on Delivery,3.4,15,5,51-70
1080,51,Male,Groceries,Beverages, $67.37 ,Winter,Cash on Delivery,3.6,22,6,51-70
1081,55,Female,Beauty,Perfume, $51.63 ,Autumn,Card,4.6,18,4,51-70
1082,62,Male,Sports,Football, $202.10 ,Summer,Card,2.2,20,5,51-70
1083,52,Female,Footwear,Sneakers, $86.78 ,Spring,Cash on Delivery,4,20,5,51-70
1084,41,Male,Footwear,Formal Shoes, $82.05 ,Summer,Card,4.1,20,5,36-50
1085,27,Female,Beauty,Perfume, $24.02 ,Winter,Cash on Delivery,4.3,14,2,20-35
1086,29,Female,Womens Clothing,Top, $45.21 ,Spring,Card,3.9,25,10,20-35
1087,66,Male,Footwear,Sandals, $239.97 ,Spring,Card,4.7,17,6,51-70
1088,67,Male,Sports,Football, $117.03 ,Spring,Card,3.4,4,2,51-70
1089,44,Female,Home,Kitchen Set, $121.22 ,Winter,Card,4.7,6,3,36-50
1090,26,Male,Home,Kitchen Set, $155.63 ,Autumn,Card,3.2,20,5,20-35
1091,64,Male,Footwear,Sneakers, $133.61 ,Summer,Card,4.6,10,5,51-70
1092,39,Male,Mens Clothing,T-Shirt, $136.87 ,Winter,Card,5,17,6,36-50
1093,24,Female,Beauty,Makeup Set, $61.18 ,Spring,Cash on Delivery,3.1,12,6,20-35
1094,22,Female,Beauty,Makeup Set, $52.42 ,Summer,Cash on Delivery,4.4,10,5,20-35
1095,64,Female,Sports,Football, $64.47 ,Autumn,Card,2.8,16,3,51-70
1096,41,Male,Mens Clothing,Jeans, $72.23 ,Autumn,Cash on Delivery,3.6,11,3,36-50
1097,55,Male,Mens Clothing,Jeans, $121.35 ,Summer,Card,3.4,10,5,51-70
1098,23,Female,Accessories,Sunglasses, $117.09 ,Spring,Card,3.4,4,2,20-35
1099,70,Male,Mens Clothing,Jacket, $190.63 ,Summer,Card,3.7,2,1,51-70
1100,57,Male,Mens Clothing,Jacket, $53.94 ,Summer,Cash on Delivery,3.7,17,6,51-70
1101,26,Female,Accessories,Handbag, $158.79 ,Summer,Card,4.6,7,1,20-35
1102,62,Male,Sports,Yoga Mat, $77.56 ,Spring,Cash on Delivery,3.8,15,5,51-70
1103,23,Male,Electronics,Laptop, $559.52 ,Autumn,Card,4,18,4,20-35
1104,44,Male,Electronics,Laptop," $2,966.00 ",Spring,Card,2.9,10,5,36-50
1105,57,Female,Groceries,Snacks, $20.37 ,Summer,Card,4,30,10,51-70
1106,26,Female,Womens Clothing,Skirt, $175.46 ,Autumn,Card,3.4,24,7,20-35
1107,42,Female,Footwear,Sneakers, $193.23 ,Autumn,Card,4.6,8,4,36-50
1108,26,Male,Sports,Yoga Mat, $67.09 ,Summer,Card,3.5,18,9,20-35
1109,28,Female,Accessories,Wallet, $57.75 ,Spring,Cash on Delivery,5,9,2,20-35
1110,46,Male,Mens Clothing,Jeans, $60.83 ,Autumn,Card,3.9,8,4,36-50
1111,28,Male,Mens Clothing,Jeans, $153.10 ,Summer,Card,4.5,8,4,20-35
1112,49,Female,Groceries,Beverages, $29.32 ,Spring,Card,5,23,9,36-50
1113,67,Female,Accessories,Sunglasses, $133.57 ,Winter,Card,3.9,26,8,51-70
1114,69,Female,Accessories,Wallet, $26.45 ,Autumn,Card,3.2,14,7,51-70
1115,56,Female,Groceries,Snacks, $66.52 ,Winter,Card,3.9,13,4,51-70
1116,66,Female,Beauty,Perfume, $125.89 ,Autumn,Card,4.3,16,3,51-70
1117,26,Female,Accessories,Handbag, $177.36 ,Autumn,Card,4.8,20,5,20-35
1118,31,Male,Footwear,Sneakers, $168.74 ,Summer,Card,4.1,16,8,20-35
1119,63,Female,Womens Clothing,Jeans, $61.35 ,Summer,Cash on Delivery,3.6,20,5,51-70
1120,44,Female,Beauty,Perfume, $128.73 ,Winter,Card,4.9,12,6,36-50
1121,20,Female,Sports,Dumbbells, $144.70 ,Summer,Card,4.2,16,3,20-35
1122,41,Female,Accessories,Wallet, $107.04 ,Autumn,Card,3.5,8,4,36-50
1123,36,Female,Accessories,Sunglasses, $31.74 ,Spring,Cash on Delivery,3.9,6,3,36-50
1124,38,Male,Electronics,Laptop," $2,415.20 ",Summer,Card,4.3,20,5,36-50
1125,44,Male,Mens Clothing,Jacket, $91.47 ,Winter,Cash on Delivery,3.5,17,6,36-50
1126,40,Female,Footwear,Sandals, $118.69 ,Autumn,Card,3.5,14,7,36-50
1127,33,Male,Footwear,Sneakers, $163.49 ,Winter,Card,2.7,22,6,20-35
1128,55,Female,Footwear,Sandals, $104.63 ,Spring,Card,3.2,20,5,51-70
1129,43,Male,Sports,Yoga Mat, $195.70 ,Autumn,Card,2.8,10,5,36-50
1130,67,Female,Accessories,Wallet, $42.94 ,Spring,Card,3.4,9,2,51-70
1131,33,Male,Electronics,Mobile Phone," $2,697.97 ",Summer,Card,3.8,6,3,20-35
1132,34,Female,Accessories,Handbag, $86.46 ,Winter,Cash on Delivery,4.5,4,2,20-35
1133,50,Male,Sports,Dumbbells, $166.99 ,Winter,Card,4.5,23,9,36-50
1134,50,Male,Electronics,Mobile Phone," $1,790.31 ",Summer,Card,2.7,18,4,36-50
1135,43,Male,Sports,Football, $86.47 ,Winter,Card,3,25,10,36-50
1136,41,Female,Footwear,Sneakers, $215.58 ,Autumn,Card,4.1,21,8,36-50
1137,52,Female,Accessories,Sunglasses, $51.85 ,Summer,Card,3.5,20,5,51-70
1138,45,Male,Groceries,Snacks, $13.27 ,Summer,Cash on Delivery,5,24,7,36-50
1139,66,Male,Electronics,Smart Watch," $1,457.42 ",Winter,Card,2.7,11,3,51-70
1140,20,Male,Electronics,Headphones," $1,172.26 ",Autumn,Card,2.9,14,2,20-35
1141,48,Female,Womens Clothing,Dress, $188.55 ,Autumn,Card,4.7,13,4,36-50
1142,48,Female,Womens Clothing,Skirt, $188.22 ,Winter,Card,2.7,15,5,36-50
1143,27,Female,Womens Clothing,Top, $90.74 ,Winter,Cash on Delivery,2.8,22,6,20-35
1144,59,Female,Footwear,Formal Shoes, $69.57 ,Spring,Cash on Delivery,5,20,5,51-70
1145,56,Male,Electronics,Mobile Phone," $2,953.85 ",Winter,Card,4.2,18,4,51-70
1146,23,Male,Footwear,Sneakers, $224.71 ,Winter,Card,4.6,22,6,20-35
1147,32,Female,Accessories,Wallet, $53.71 ,Autumn,Cash on Delivery,3.2,21,8,20-35
1148,43,Female,Sports,Dumbbells, $38.87 ,Winter,Cash on Delivery,4,16,8,36-50
1149,55,Female,Home,Curtains, $200.15 ,Summer,Card,4.7,26,8,51-70
1150,36,Female,Footwear,Sneakers, $207.62 ,Summer,Card,4,21,8,36-50
1151,24,Male,Footwear,Sneakers, $221.11 ,Summer,Card,3.1,11,3,20-35
1152,42,Female,Womens Clothing,Dress, $49.43 ,Winter,Cash on Delivery,4.9,8,4,36-50
1153,44,Male,Electronics,Headphones," $1,549.60 ",Winter,Card,3.1,14,7,36-50
1154,48,Female,Footwear,Sneakers, $113.07 ,Autumn,Card,2.5,9,2,36-50
1155,52,Female,Beauty,Makeup Set, $53.48 ,Summer,Cash on Delivery,5,12,6,51-70
1156,56,Male,Mens Clothing,T-Shirt, $75.17 ,Spring,Cash on Delivery,3.7,8,4,51-70
1157,33,Female,Accessories,Wallet, $166.03 ,Spring,Card,3.8,16,8,20-35
1158,58,Male,Mens Clothing,Shirt, $103.75 ,Autumn,Card,3.4,17,6,51-70
1159,31,Female,Accessories,Handbag, $45.34 ,Summer,Cash on Delivery,3.2,20,10,20-35
1160,41,Male,Mens Clothing,Jacket, $122.83 ,Winter,Card,3.7,22,6,36-50
1161,65,Male,Footwear,Formal Shoes, $77.34 ,Summer,Cash on Delivery,4.8,6,3,51-70
1162,46,Male,Electronics,Laptop," $2,424.09 ",Winter,Card,3.6,18,4,36-50
1163,30,Male,Groceries,Cooking Oil, $25.43 ,Spring,Cash on Delivery,4.3,6,3,20-35
1164,62,Male,Electronics,Headphones, $603.17 ,Spring,Card,2.9,16,8,51-70
1165,22,Female,Beauty,Perfume, $80.91 ,Autumn,Card,5,20,5,20-35
1166,22,Male,Electronics,Mobile Phone, $542.16 ,Autumn,Card,3.5,9,2,20-35
1167,51,Male,Electronics,Laptop," $1,413.04 ",Autumn,Card,3.3,13,4,51-70
1168,37,Female,Groceries,Snacks, $47.92 ,Summer,Cash on Delivery,3.9,20,5,36-50
1169,59,Female,Accessories,Wallet, $93.12 ,Summer,Cash on Delivery,4.2,22,6,51-70
1170,48,Female,Sports,Football, $58.09 ,Autumn,Card,3.4,11,3,36-50
1171,48,Male,Electronics,Laptop," $1,992.41 ",Summer,Card,4.4,16,3,36-50
1172,58,Male,Sports,Dumbbells, $137.08 ,Winter,Card,3.1,28,9,51-70
1173,33,Male,Groceries,Rice Pack, $7.64 ,Spring,Card,3.6,4,2,20-35
1174,20,Male,Electronics,Laptop," $1,333.64 ",Summer,Card,2.7,10,5,20-35
1175,23,Male,Mens Clothing,Jacket, $58.77 ,Winter,Cash on Delivery,3.1,10,5,20-35
1176,64,Female,Footwear,Formal Shoes, $42.22 ,Spring,Card,3.9,17,6,51-70
1177,66,Male,Footwear,Formal Shoes, $158.22 ,Summer,Card,2.8,11,3,51-70
1178,55,Male,Footwear,Sneakers, $77.33 ,Autumn,Cash on Delivery,3.6,15,5,51-70
1179,29,Male,Home,Curtains, $255.41 ,Summer,Card,4.6,24,7,20-35
1180,39,Male,Sports,Yoga Mat, $241.39 ,Spring,Card,2.1,18,9,36-50
1181,67,Male,Sports,Dumbbells, $141.33 ,Winter,Card,5,24,7,51-70
1182,29,Female,Footwear,Sneakers, $78.35 ,Summer,Cash on Delivery,3.8,16,3,20-35
1183,30,Female,Footwear,Formal Shoes, $170.77 ,Winter,Card,4.9,11,3,20-35
1184,20,Male,Footwear,Sneakers, $249.56 ,Summer,Card,2.4,26,8,20-35
1185,44,Female,Beauty,Skincare Kit, $69.64 ,Summer,Cash on Delivery,2.7,10,5,36-50
1186,61,Male,Sports,Dumbbells, $31.66 ,Winter,Cash on Delivery,4,20,5,51-70
1187,25,Female,Beauty,Skincare Kit, $56.01 ,Spring,Cash on Delivery,3.1,10,5,20-35
1188,57,Male,Footwear,Formal Shoes, $191.16 ,Spring,Card,3.8,15,5,51-70
1189,32,Female,Footwear,Formal Shoes, $200.69 ,Summer,Card,3.9,10,5,20-35
1190,33,Male,Mens Clothing,Shirt, $30.68 ,Spring,Card,3.7,10,5,20-35
1191,38,Male,Sports,Dumbbells, $225.00 ,Summer,Card,3.7,2,1,36-50
1192,31,Female,Beauty,Skincare Kit, $39.45 ,Summer,Cash on Delivery,4.2,18,9,20-35
1193,65,Female,Footwear,Sneakers, $131.71 ,Autumn,Card,3.5,13,4,51-70
1194,43,Male,Footwear,Formal Shoes, $141.39 ,Autumn,Card,4.3,17,6,36-50
1195,33,Male,Home,Kitchen Set, $48.08 ,Summer,Card,3.8,30,10,20-35
1196,29,Female,Footwear,Formal Shoes, $143.49 ,Spring,Card,2.4,18,4,20-35
1197,23,Female,Groceries,Beverages, $32.67 ,Spring,Cash on Delivery,4,19,7,20-35
1198,68,Female,Womens Clothing,Jeans, $95.87 ,Autumn,Cash on Delivery,3.3,13,4,51-70
1199,61,Male,Sports,Yoga Mat, $102.24 ,Winter,Card,3.6,20,5,51-70
1200,64,Male,Footwear,Sneakers, $55.35 ,Summer,Card,4,26,8,51-70
1201,28,Female,Womens Clothing,Jeans, $39.68 ,Summer,Cash on Delivery,3.4,16,3,20-35
1202,34,Male,Mens Clothing,Jacket, $188.14 ,Autumn,Card,4.2,8,4,20-35
1203,26,Female,Womens Clothing,Top, $148.54 ,Winter,Card,3.6,26,8,20-35
1204,29,Male,Footwear,Sneakers, $102.00 ,Spring,Card,3.5,10,5,20-35
1205,47,Female,Sports,Football, $239.73 ,Summer,Card,4.8,24,7,36-50
1206,37,Female,Beauty,Skincare Kit, $102.40 ,Spring,Card,4.3,20,5,36-50
1207,54,Female,Beauty,Skincare Kit, $34.86 ,Winter,Cash on Delivery,3.6,13,4,51-70
1208,67,Female,Footwear,Formal Shoes, $184.03 ,Summer,Card,4.1,24,7,51-70
1209,24,Male,Footwear,Sneakers, $129.90 ,Winter,Card,3.8,16,8,20-35
1210,33,Male,Home,Kitchen Set, $255.30 ,Winter,Card,3.3,26,8,20-35
1211,31,Male,Groceries,Rice Pack, $63.06 ,Autumn,Cash on Delivery,2.5,15,5,20-35
1212,37,Male,Sports,Dumbbells, $147.46 ,Autumn,Card,3.7,14,2,36-50
1213,28,Female,Beauty,Skincare Kit, $68.68 ,Autumn,Cash on Delivery,3.1,18,4,20-35
1214,58,Female,Accessories,Handbag, $118.34 ,Summer,Card,4.1,19,7,51-70
1215,60,Male,Mens Clothing,T-Shirt, $99.54 ,Winter,Cash on Delivery,3.7,12,1,51-70
